id,lat,lng,price,gross size,rooms,type,planta
22372,37.88469708,-4.80984012,0,81,0,house,0
22443,36.84777451,-2.457527809,0,81,0,flat,4
22761,40.03302375,-3.599986876,0,81,0,flat,3
23099,41.64901944,-0.897542447,0,81,0,flat,9
23236,41.46922648,2.181155589,0,81,0,house,2
23267,42.4073489,-2.440061265,0,81,0,flat,4
23434,41.40706849,2.020175767,0,81,0,flat,12
23565,41.22233641,1.721501385,0,81,0,flat,5
23695,41.15452688,1.240682817,0,81,0,house,2
23826,41.35915186,2.073534321,0,81,0,house,0
23895,41.41328664,2.217795255,0,81,0,flat,10
23911,41.7371085,0.584360796,0,81,0,house,0
23967,41.64901944,-0.897542447,0,81,0,flat,9
23999,41.41932694,2.222572461,0,81,0,flat,9
24037,41.19790535,1.636068643,0,81,0,flat,3
24141,41.62788701,2.694306606,0,81,0,flat,4
24203,41.54992397,2.451138858,0,81,0,flat,7
24300,43.16175832,-5.82821983,0,81,0,flat,3
24724,41.34760511,2.029169599,0,81,0,flat,5
24771,37.40239456,-5.970207268,0,81,0,flat,5
24773,39.46181237,-0.347084283,0,81,0,flat,9
24775,41.36039327,2.095733371,0,81,0,house,0
25701,41.12288799,1.251901682,0,81,0,flat,6
28714,41.11728101,1.20841561,0,81,0,flat,4
28724,41.50549115,2.001882693,0,81,0,house,0
29646,40.3937378,-3.7108962,0,81,0,flat,5
29710,40.47720577,-3.383568012,0,81,0,flat,5
29817,40.40891703,-3.723077681,0,81,0,flat,8
29900,40.3533731,-3.6853891,0,81,0,flat,5
29961,40.44366504,-3.700436851,0,81,0,flat,5
30581,39.4580811,-0.451874053,0,81,0,flat,5
30692,39.97367278,-0.035284217,0,81,0,flat,8
133,43.50041504,-6.111061046,0,82,0,house,0
145,41.55541676,2.222165466,0,82,0,house,0
285,41.54492724,2.086440073,0,82,0,flat,5
372,42.60387333,-8.642226096,0,82,0,flat,3
460,40.82262902,-3.53955566,0,82,0,flat,4
507,40.67606875,-4.085539713,0,82,0,flat,5
535,40.34008403,-3.827761604,0,82,0,flat,9
657,36.74492911,-3.879185067,0,82,0,flat,3
746,40.25618716,-3.235494474,0,82,0,flat,3
972,38.47199955,-0.793056611,0,82,0,flat,4
984,40.63254364,-3.513169425,0,82,0,house,2
1066,41.37203144,2.108587177,0,82,0,house,0
1142,41.49705552,2.03957479,0,82,0,flat,3
1160,41.41980145,2.175594842,0,82,0,flat,3
1188,41.4379449,2.222405907,0,82,0,flat,6
1294,43.66969888,-7.609736551,0,82,0,flat,5
1765,40.27889114,-3.798298595,0,82,0,flat,6
1826,43.32075098,-8.820224609,0,82,0,house,2
2168,40.59560473,-3.49838376,0,82,0,flat,3
2289,41.41666633,2.178545867,0,82,0,flat,4
2375,40.3986584,-3.6960629,0,82,0,premise,2
2538,41.5478036,2.127419508,0,82,0,house,0
2758,36.72111097,-4.376362263,0,82,0,house,0
2867,41.41666633,2.178545867,0,82,0,flat,5
2887,41.55333214,2.013901892,0,82,0,flat,5
2911,37.88584668,-4.760559316,0,82,0,flat,7
3386,40.73079571,-3.581573174,0,82,0,flat,3
3503,36.70026537,-4.44347498,0,82,0,house,2
3678,39.51511767,-0.359842378,0,82,0,flat,4
3689,39.51511767,-0.359842378,0,82,0,flat,3
4069,27.76572877,-15.57568493,0,82,0,flat,4
4123,40.5722608,-3.26273784,0,82,0,house,0
4240,41.18653604,1.207387792,0,82,0,flat,3
4361,37.53505603,-5.08786386,0,82,0,flat,3
4557,37.34517266,-6.044148132,0,82,0,flat,6
4728,37.33684127,-5.833023079,0,82,0,flat,3
5236,37.18684447,-6.972143408,0,82,0,flat,4
5429,37.53778235,-5.080585353,0,82,0,house,0
5871,37.5738937,-6.752041157,0,82,0,flat,3
5980,37.82266614,-0.783531879,0,82,0,house,0
6916,42.59628963,-5.561906942,0,82,0,flat,3
7032,43.24867672,-5.563338068,0,82,0,flat,5
7406,39.993808,-0.041271908,0,82,0,flat,3
7683,38.25408058,-0.705753625,0,82,0,premise,3
7696,42.1093975,3.133177745,0,82,0,house,0
7919,36.54025401,-4.624374757,0,82,0,flat,6
7931,37.40435554,-5.975678383,0,82,0,flat,6
8033,41.54118331,2.424526812,0,82,0,house,2
8118,43.24064762,-5.557509603,0,82,0,flat,6
8120,43.52971986,-5.668628279,0,82,0,flat,7
8203,41.55120565,2.113309801,0,82,0,flat,10
8340,41.49016424,2.185916085,0,82,0,flat,5
8465,42.22795598,-8.732021952,0,82,0,flat,5
8531,41.56118783,2.099321939,0,82,0,flat,9
8757,41.40917471,2.144643556,0,82,0,flat,3
8775,41.39084382,2.160241372,0,82,0,flat,4
8891,41.48106827,2.085544214,0,82,0,flat,3
8937,41.36951713,2.135147866,0,82,0,flat,4
9096,41.40477162,2.169592611,0,82,0,flat,5
9336,41.42617326,2.170166002,0,82,0,flat,5
9452,41.37972119,2.126632624,0,82,0,flat,5
9642,41.30989986,1.996289828,0,82,0,flat,6
9705,41.15438262,1.244043991,0,82,0,flat,3
9805,41.61818802,2.095842338,0,82,0,house,0
10049,41.53786207,2.116106704,0,82,0,flat,5
10190,41.53703679,2.04077483,0,82,0,flat,7
11168,41.40295178,2.177357118,0,82,0,flat,4
11321,41.57214163,2.013042508,0,82,0,flat,4
11631,41.41800541,2.147508067,0,82,0,flat,7
11825,41.42154777,2.186252025,0,82,0,flat,9
11930,41.41324487,2.187840268,0,82,0,flat,4
11972,41.39663622,2.122410584,0,82,0,flat,3
11994,41.40584433,2.179638588,0,82,0,flat,6
12099,41.36328704,1.995830895,0,82,0,house,0
12307,41.43750829,2.192776193,0,82,0,flat,7
12319,41.38284596,2.131666596,0,82,0,flat,8
12728,41.44677483,1.970120174,0,82,0,flat,4
12865,41.07904173,1.131849098,0,82,0,flat,6
13613,41.45449509,2.217829958,0,82,0,house,0
13955,43.36239143,-5.865619864,0,82,0,flat,3
14390,41.35503857,1.702675973,0,82,0,flat,6
14692,43.58783989,-5.769590955,0,82,0,flat,5
14707,41.15454188,1.1155068,0,82,0,premise,2
14811,43.52831452,-5.678725168,0,82,0,flat,6
14848,43.29282373,-5.676948421,0,82,0,flat,5
15050,43.36385184,-5.837676557,0,82,0,flat,3
15100,43.32751968,-5.718254151,0,82,0,flat,9
15140,43.58234399,-5.777119268,0,82,0,flat,5
15160,43.47949877,-5.438888287,0,82,0,flat,4
15164,43.36273482,-5.83272373,0,82,0,flat,5
15168,43.58724664,-5.76571414,0,82,0,flat,5
15210,43.53956986,-5.696639673,0,82,0,flat,6
15225,43.53754795,-5.657099399,0,82,0,flat,4
15264,43.24163741,-5.774723149,0,82,0,flat,4
16023,41.4394249,2.214538137,0,82,0,flat,6
16555,41.36831584,2.128714781,0,82,0,flat,4
16760,42.28716996,-8.608071366,0,82,0,house,0
16773,36.70157945,-6.138569585,0,82,0,flat,4
16779,40.33791418,-3.83084013,0,82,0,flat,6
17793,43.54143053,-5.701733192,0,82,0,flat,6
18742,40.61619664,0.58879523,0,82,0,flat,3
19229,28.41151665,-16.53409636,0,82,0,house,2
19569,38.50854429,-0.232026354,0,82,0,flat,12
19575,41.29053624,1.983563874,0,82,0,house,2
19661,41.51540393,2.358607636,0,82,0,flat,3
19702,41.64483853,-0.896135282,0,82,0,flat,9
19732,40.3605293,0.398968207,0,82,0,flat,6
20127,37.19058044,-3.60324815,0,82,0,flat,6
20162,36.70102631,-4.45127605,0,82,0,flat,9
21236,41.66671872,-0.874722562,0,82,0,flat,7
21417,41.39581415,2.127861037,0,82,0,flat,3
21457,42.00473091,2.823670688,0,82,0,flat,3
22237,38.57798883,-0.222144067,0,82,0,house,0
22403,37.3792402,-6.00862629,0,82,0,flat,4
22407,28.10673561,-15.43860002,0,82,0,flat,4
22413,41.28587954,1.977362353,0,82,0,house,0
23139,40.24424741,-3.766614888,0,82,0,flat,5
23179,42.60639203,-5.557721315,0,82,0,flat,3
23277,41.44970077,2.212565998,0,82,0,flat,4
23290,41.89619371,1.875301544,0,82,0,flat,4
23356,41.3834074,2.04880944,0,82,0,flat,6
23439,41.22454791,1.661603705,0,82,0,house,0
23821,41.1943049,1.556540201,0,82,0,flat,3
23941,41.27243839,1.728663869,0,82,0,house,0
23987,41.72416488,1.827546628,0,82,0,flat,3
23993,41.22619731,1.722201585,0,82,0,house,0
24004,41.97435855,2.794466958,0,82,0,flat,5
24038,41.92834102,2.26373901,0,82,0,flat,3
24741,43.46426465,-3.823672337,0,82,0,flat,5
25010,41.42058326,2.177612086,0,82,0,flat,5
25181,41.36054221,2.108837503,0,82,0,flat,3
25273,43.53887997,-5.669033836,0,82,0,flat,6
25407,41.59930344,2.288852295,0,82,0,flat,5
25681,41.6672937,2.776639133,0,82,0,flat,4
28693,41.80797558,3.054888504,0,82,0,house,0
28747,41.21908159,1.712995204,0,82,0,flat,9
28802,41.62168455,2.295137173,0,82,0,flat,6
29670,40.24710033,-3.696263821,0,82,0,flat,5
29730,40.24274083,-3.765425164,0,82,0,flat,5
29821,40.19213338,-3.671039303,0,82,0,flat,5
30078,40.24274083,-3.765425164,0,82,0,flat,5
30653,38.08978344,-0.668708423,0,82,0,house,2
30854,39.4684581,-0.35290837,0,82,0,flat,6
30896,38.40172482,-0.52635349,0,82,0,flat,6
27,41.39361744,1.950711566,0,83,0,flat,4
154,40.54055444,0.480522806,0,83,0,flat,4
189,40.4347893,-3.6570394,0,83,0,flat,12
269,41.41886603,2.205245257,0,83,0,flat,5
487,28.98037956,-13.56755362,0,83,0,house,2
608,41.37320274,2.143426445,0,83,0,flat,4
627,41.544026,2.447031727,0,83,0,flat,3
906,40.46715792,0.469954657,0,83,0,flat,5
965,42.4008565,-8.796104979,0,83,0,house,0
979,28.9822291,-13.5710794,0,83,0,house,2
998,38.05806991,-0.715516734,0,83,0,house,2
1035,42.00447897,2.283277553,0,83,0,flat,5
1117,38.62106017,-0.573860046,0,83,0,flat,7
1297,43.66969888,-7.609736551,0,83,0,flat,6
1564,42.68654337,-2.950503133,0,83,0,flat,3
2022,42.36518195,-3.669145926,0,83,0,house,2
2726,41.41388961,2.014681264,0,83,0,flat,3
2727,41.41388961,2.014681264,0,83,0,flat,4
2875,41.63502822,2.300535623,0,83,0,flat,4
2915,40.28875869,-3.805275091,0,83,0,flat,8
3068,38.54468869,-0.507246629,0,83,0,house,2
3072,36.84035563,-2.481123369,0,83,0,flat,4
3092,40.39666276,-3.683088059,0,83,0,flat,5
3451,43.52335662,-5.669180709,0,83,0,flat,3
3485,41.14778474,1.108001578,0,83,0,flat,10
3502,39.46417823,-0.34203065,0,83,0,flat,3
4135,39.96772933,-4.825527302,0,83,0,flat,3
4188,41.81342878,2.996972589,0,83,0,flat,4
4198,41.81342878,2.996972589,0,83,0,flat,5
4293,37.46391289,-6.009935057,0,83,0,flat,5
4344,37.27448852,-6.948929608,0,83,0,house,2
4518,37.40798394,-5.919136441,0,83,0,house,2
4964,36.75114549,-5.813382589,0,83,0,land,0
4977,36.75114549,-5.813382589,0,83,0,land,0
5160,36.4116405,-6.148089103,0,83,0,house,2
5234,41.65640619,-0.887118743,0,83,0,premise,2
5243,37.38960281,-5.994352523,0,83,0,flat,3
5579,37.32535843,-5.418784,0,83,0,house,0
5639,37.3253927,-5.418774153,0,83,0,house,0
5828,43.47921648,-3.523646391,0,83,0,house,0
5839,43.47921648,-3.523646391,0,83,0,house,0
5878,43.39183019,-4.392378097,0,83,0,flat,3
5948,39.46564895,-0.462655685,0,83,0,flat,5
5988,39.46564895,-0.462655685,0,83,0,flat,4
6112,38.68667071,-6.409201558,0,83,0,house,2
6177,38.68667071,-6.409201558,0,83,0,house,2
6239,36.59224933,-6.270716382,0,83,0,flat,3
6285,38.7689846,-3.389374196,0,83,0,house,2
6353,41.95584665,3.037765187,0,83,0,flat,5
6767,41.42901234,2.218702905,0,83,0,flat,5
6917,42.61319418,-5.552564625,0,83,0,flat,3
7140,43.51960785,-5.669194753,0,83,0,flat,8
7933,41.40719412,2.019317015,0,83,0,flat,5
8044,41.44194625,2.17995416,0,83,0,flat,5
8189,41.54055292,2.119504348,0,83,0,flat,4
8264,41.55895341,2.100665619,0,83,0,flat,7
8289,41.54076543,2.097025558,0,83,0,house,0
8319,41.55895341,2.100665619,0,83,0,flat,4
8386,41.54173581,2.116086176,0,83,0,flat,4
8568,41.52554881,2.126090718,0,83,0,house,2
8656,41.3951885,2.126129943,0,83,0,flat,7
8699,41.41494169,2.185496206,0,83,0,flat,7
8704,41.42886197,2.189389653,0,83,0,flat,3
8781,41.37924318,2.131267721,0,83,0,flat,3
8894,41.41413555,2.164196874,0,83,0,house,0
8935,41.43661961,2.172463154,0,83,0,flat,7
9111,41.38054177,2.161582262,0,83,0,flat,3
9116,41.42619343,2.177573367,0,83,0,flat,6
9406,41.37383279,2.145557711,0,83,0,flat,5
9442,41.38595946,2.135646156,0,83,0,flat,3
9786,41.55504625,2.106032335,0,83,0,flat,5
9896,41.53791953,2.116316435,0,83,0,flat,4
10187,41.57584794,2.018880387,0,83,0,flat,3
10318,41.38700909,2.131014599,0,83,0,flat,4
10704,41.4114259,2.14139877,0,83,0,flat,4
11436,41.40103196,2.155856793,0,83,0,flat,3
11521,41.55100828,2.108251589,0,83,0,flat,5
11665,41.42750085,2.186380413,0,83,0,flat,10
11681,41.37617674,2.122937002,0,83,0,flat,4
11987,40.3880768,-3.7235374,0,83,0,flat,3
12043,40.461919,-3.5915085,0,83,0,flat,3
12356,39.86598617,-0.074335106,0,83,0,flat,3
12425,41.3576979,2.141324839,0,83,0,flat,8
12910,41.57280018,1.63913346,0,83,0,flat,4
14021,43.53679432,-5.657506504,0,83,0,flat,7
14104,43.42230018,-4.758512211,0,83,0,flat,5
14136,41.38054177,2.161582262,0,83,0,flat,3
14217,43.58878508,-5.770166831,0,83,0,flat,5
14413,38.34181552,-0.498915933,0,83,0,flat,4
14455,42.60169686,-5.578572564,0,83,0,flat,7
14603,43.36697373,-5.852909453,0,83,0,flat,5
15021,42.45647057,-6.052222965,0,83,0,flat,3
15235,43.53259736,-5.651669067,0,83,0,flat,4
15279,43.2503795,-5.772371497,0,83,0,flat,3
15450,40.18943012,-3.682026749,0,83,0,flat,3
15559,43.36813168,-5.85417215,0,83,0,flat,7
15575,43.28729728,-5.635852975,0,83,0,flat,3
15679,43.40309638,-5.808455995,0,83,0,flat,4
15828,41.58119793,1.626990345,0,83,0,flat,4
16329,41.57654301,2.235841102,0,83,0,flat,3
16527,41.54536988,2.11601939,0,83,0,flat,6
17114,37.87980667,-4.759964914,0,83,0,flat,5
17257,36.62371434,-4.503015708,0,83,0,flat,9
17345,37.89359842,-4.755231531,0,83,0,flat,4
17599,36.7301375,-4.438683506,0,83,0,flat,6
17653,41.13294657,1.117738564,0,83,0,house,0
17707,43.52260058,-5.665636326,0,83,0,flat,3
17958,41.43381484,2.183925568,0,83,0,house,0
18042,38.62210912,-0.574385052,0,83,0,flat,5
18045,41.41237834,2.015944985,0,83,0,flat,5
18100,43.30670782,-8.511619961,0,83,0,flat,3
18252,41.37347464,2.135130129,0,83,0,flat,4
18470,40.3964702,-3.6983874,0,83,0,flat,4
18778,41.41244125,2.17642213,0,83,0,flat,3
18826,41.11140085,1.243136672,0,83,0,flat,3
19028,40.32204895,-3.878072212,0,83,0,flat,10
19788,39.97698385,-0.045693962,0,83,0,flat,9
19808,42.87198201,-8.549206462,0,83,0,flat,3
19823,41.25859815,1.767750994,0,83,0,flat,3
20217,41.42171047,2.154327001,0,83,0,flat,4
20232,41.63070073,0.621218711,0,83,0,flat,3
20247,41.4497861,2.221864652,0,83,0,flat,3
20988,40.65908254,-3.762944118,0,83,0,flat,5
21354,41.43107333,2.174725513,0,83,0,flat,3
21523,41.70606861,2.8460077,0,83,0,flat,4
21865,28.44016721,-16.30630861,0,83,0,flat,4
22158,41.85109578,3.124741693,0,83,0,flat,3
22264,42.35351155,1.457561831,0,83,0,flat,4
22265,41.31804393,1.660119867,0,83,0,house,0
22726,41.41226186,2.147999068,0,83,0,flat,3
23350,41.24065129,1.812234636,0,83,0,flat,5
23352,41.24264621,1.811061298,0,83,0,flat,5
23368,41.21977435,1.713596711,0,83,0,flat,5
23467,41.3227443,2.098196756,0,83,0,flat,5
23494,41.38428412,2.047122986,0,83,0,flat,6
24074,41.62889441,-0.884724944,0,83,0,flat,5
24122,41.63873344,-0.888360851,0,83,0,flat,6
24149,41.43661961,2.172463154,0,83,0,flat,12
24171,41.30414819,1.993304793,0,83,0,flat,7
24201,41.62920517,0.896762527,0,83,0,flat,4
24210,41.54973892,2.450734913,0,83,0,flat,6
24226,41.44580748,2.222353765,0,83,0,flat,5
25077,42.55836006,-6.621480795,0,83,0,flat,3
25281,41.12315058,1.235569563,0,83,0,flat,3
25404,41.44588121,1.979222631,0,83,0,flat,5
26515,39.00039134,-3.925851622,0,83,0,house,2
27021,36.70150265,-4.451650389,0,83,0,flat,8
27538,41.75692649,-1.064214195,0,83,0,house,0
28117,41.87930129,-4.549414243,0,83,0,house,0
28123,41.64768097,-4.707951345,0,83,0,flat,6
28216,41.63602963,-4.740788933,0,83,0,flat,5
28452,41.38572748,1.931530853,0,83,0,flat,5
28658,41.43238628,2.194781473,0,83,0,flat,4
28722,41.4119328,2.167171191,0,83,0,flat,5
29742,40.4092098,-3.711629,0,83,0,flat,3
30705,38.96935683,-0.187148711,0,83,0,flat,5
30740,39.46657327,-0.415639549,0,83,0,flat,5
30897,39.49474246,-0.396418177,0,83,0,flat,6
45,41.61233247,2.286689455,0,84,0,flat,3
108,43.66969888,-7.609736551,0,84,0,flat,5
618,41.53624327,1.870349303,0,84,0,flat,5
743,39.80827625,-4.148756394,0,84,0,house,2
777,41.58088721,1.642387325,0,84,0,premise,2
879,41.22000966,1.544713073,0,84,0,flat,6
926,40.29043231,-3.791589395,0,84,0,flat,11
994,40.3139675,-3.855721081,0,84,0,flat,5
1053,40.4838664,-3.35445898,0,84,0,flat,5
1134,40.48816831,-3.358396965,0,84,0,flat,6
1155,39.86989914,-3.944737605,0,84,0,flat,5
1200,41.54748362,2.440400294,0,84,0,house,2
1374,41.66862475,1.857950396,0,84,0,house,2
1724,40.4838664,-3.35445898,0,84,0,flat,5
2065,41.47765664,1.919143792,0,84,0,flat,6
2222,42.07916342,1.817820566,0,84,0,flat,3
2273,37.39870971,-5.976903525,0,84,0,flat,4
2328,42.36518195,-3.669145926,0,84,0,house,2
2621,39.93953767,-3.913533385,0,84,0,house,2
2908,40.4393495,-3.673034,0,84,0,office,2
3371,41.15458643,1.208106241,0,84,0,flat,4
3449,41.15196308,1.105967928,0,84,0,flat,7
3953,39.03330742,-0.218890756,0,84,0,garage,2
4174,39.95280578,-4.851545092,0,84,0,premise,2
4175,39.95280578,-4.851545092,0,84,0,premise,2
4278,37.20002852,-7.314397658,0,84,0,flat,4
4897,41.51424792,2.360120147,0,84,0,house,2
5347,37.25940664,-6.517791427,0,84,0,land,0
5685,37.54501123,-5.215959313,0,84,0,house,0
5821,43.47921648,-3.523646391,0,84,0,house,0
5924,43.38090978,-3.223627295,0,84,0,flat,3
5954,43.38090978,-3.223627295,0,84,0,flat,3
5959,41.76102486,-2.463642498,0,84,0,flat,4
5994,37.83609863,-0.793971385,0,84,0,house,0
6005,43.38090978,-3.223627295,0,84,0,flat,3
6281,38.7689846,-3.389374196,0,84,0,flat,3
6421,42.16067081,-8.618965045,0,84,0,flat,6
6743,41.37169382,2.08328422,0,84,0,flat,4
6834,41.79135579,3.022925166,0,84,0,flat,3
6877,43.54103864,-5.69919446,0,84,0,flat,6
6880,43.36126264,-5.84546425,0,84,0,flat,4
7132,43.5251559,-5.675836739,0,84,0,flat,4
7190,43.55037686,-5.917348245,0,84,0,flat,5
7327,41.64901895,-0.897752363,0,84,0,premise,2
7426,39.97503665,-0.048714507,0,84,0,flat,8
7657,38.3586057,-0.484343417,0,84,0,flat,8
8026,41.49305858,2.136809811,0,84,0,flat,5
8399,41.50556976,2.115763824,0,84,0,flat,10
8484,41.50674832,2.119492339,0,84,0,flat,5
8487,41.50556976,2.115763824,0,84,0,flat,8
8598,41.50587007,2.117829221,0,84,0,flat,12
8629,41.5072861,2.120122168,0,84,0,flat,4
8681,41.31852136,2.00949231,0,84,0,flat,6
9143,41.36640142,2.129864601,0,84,0,flat,4
9175,41.36018752,2.107282902,0,84,0,house,0
9245,41.49175709,2.366792339,0,84,0,flat,6
9278,41.37077888,2.083902333,0,84,0,flat,3
9429,41.41682716,1.925940828,0,84,0,flat,5
9441,41.56033469,2.00116327,0,84,0,flat,4
9640,41.92400077,2.249016102,0,84,0,flat,5
9711,41.53342065,2.436383782,0,84,0,flat,3
9754,41.50556976,2.115763824,0,84,0,flat,6
9780,41.50554078,2.116200616,0,84,0,flat,3
10014,41.51348759,2.126705101,0,84,0,flat,3
10354,41.41727614,2.180741117,0,84,0,flat,3
10821,41.43910981,2.216119228,0,84,0,house,0
11118,38.92967527,1.45407529,0,84,0,flat,3
11196,41.65471041,1.134797637,0,84,0,flat,5
11326,41.67465392,1.838437299,0,84,0,flat,3
11358,41.21856279,1.528582198,0,84,0,flat,6
11633,41.42987428,2.182715343,0,84,0,flat,5
11651,41.39367634,2.180609933,0,84,0,flat,3
11767,41.43339462,2.17921339,0,84,0,flat,5
11824,41.36640142,2.129864601,0,84,0,flat,4
11838,41.47685725,2.034269926,0,84,0,flat,3
12162,41.37169382,2.08328422,0,84,0,flat,4
12262,43.30746715,-5.693017227,0,84,0,flat,5
12314,41.38195211,2.175199002,0,84,0,flat,3
12716,41.22331977,1.716115332,0,84,0,flat,6
12806,41.54496422,2.100231882,0,84,0,flat,9
13321,41.3730607,2.106746743,0,84,0,flat,4
13339,41.52747996,2.116684529,0,84,0,land,0
13956,43.35880541,-5.868182567,0,84,0,flat,4
14222,41.50576072,2.113915934,0,84,0,flat,3
14363,41.40292875,2.160135813,0,84,0,flat,3
14371,41.62983533,-0.88486247,0,84,0,flat,4
14471,43.37338937,-6.157775706,0,84,0,house,0
14542,41.29081548,1.250627811,0,84,0,house,2
14612,43.46288591,-5.057302285,0,84,0,flat,5
14703,41.42712828,2.171482011,0,84,0,flat,4
15127,43.53039167,-5.662174253,0,84,0,flat,6
15149,43.25439258,-5.778986793,0,84,0,flat,4
15166,43.54056457,-5.691825297,0,84,0,flat,7
15204,43.48312653,-5.43185306,0,84,0,flat,4
15937,43.37986885,-8.406505477,0,84,0,flat,6
15976,41.96924031,2.815481176,0,84,0,flat,5
16222,41.61413135,2.274049915,0,84,0,flat,9
16373,36.4560359,-5.063388643,0,84,0,flat,7
16413,41.97720251,2.80275246,0,84,0,flat,3
16597,41.45822465,2.204438944,0,84,0,flat,3
17215,40.4675237,-3.6338787,0,84,0,flat,3
17217,36.68797924,-6.108882264,0,84,0,house,0
17347,41.66010504,-4.723225958,0,84,0,flat,4
17602,41.43980337,2.174524718,0,84,0,flat,5
17858,38.54249131,-0.131799592,0,84,0,flat,5
18085,41.50622185,2.11267317,0,84,0,flat,9
18095,41.60379101,0.642918145,0,84,0,flat,4
18281,41.59774039,1.923953432,0,84,0,house,0
18820,41.98613316,2.825168637,0,84,0,flat,5
19297,41.57571358,2.086799368,0,84,0,flat,3
19476,40.45635291,-3.676671535,0,84,0,flat,4
19498,41.15795872,1.107851494,0,84,0,house,2
19586,42.60162101,-5.589195346,0,84,0,house,0
20421,41.38051542,2.151084548,0,84,0,flat,5
20462,27.8548927,-15.43747109,0,84,0,flat,4
21467,41.63192242,-4.723106972,0,84,0,flat,7
21610,41.78923976,3.023493659,0,84,0,flat,5
21621,41.7311417,0.437649565,0,84,0,flat,4
21798,41.68304449,2.780230866,0,84,0,flat,5
21856,42.11285872,3.13240824,0,84,0,house,0
22111,37.37878312,-6.96588011,0,84,0,house,0
22136,41.65438974,-0.90184911,0,84,0,flat,9
22175,40.153578,-3.615793851,0,84,0,flat,4
22176,40.153578,-3.615793851,0,84,0,flat,4
22523,41.60344503,2.290243356,0,84,0,flat,5
22652,38.88873085,-6.978822114,0,84,0,flat,6
22743,41.51091745,2.111860897,0,84,0,flat,9
22857,41.3702336,2.104661132,0,84,0,flat,8
23017,37.89213788,-4.773698834,0,84,0,house,2
23094,41.57204436,2.008352936,0,84,0,flat,4
23187,37.88801692,-4.797174595,0,84,0,premise,2
23228,41.97701399,2.825551238,0,84,0,flat,9
23304,41.22583022,1.745407275,0,84,0,flat,3
23366,41.34770458,2.03798115,0,84,0,flat,3
23462,41.34770458,2.03798115,0,84,0,flat,3
23538,41.22896569,1.74496114,0,84,0,house,0
23630,41.96957091,2.810245222,0,84,0,flat,3
23750,41.50574558,2.114137575,0,84,0,flat,8
23921,41.50566062,2.11434507,0,84,0,flat,6
23944,41.32386981,2.096513828,0,84,0,flat,3
23982,41.51001998,2.110988212,0,84,0,flat,12
24186,41.31095819,2.012066869,0,84,0,flat,5
24232,41.60648523,0.644378839,0,84,0,flat,4
24236,42.51996499,-0.367557242,0,84,0,flat,4
24246,41.57137546,1.99939677,0,84,0,flat,4
24411,43.36420621,-8.422248579,0,84,0,flat,7
24440,41.14371046,1.103511758,0,84,0,flat,5
24535,37.38652492,-6.008542692,0,84,0,flat,3
24607,41.53616692,2.119641074,0,84,0,flat,9
24634,41.84825085,3.105719554,0,84,0,house,2
24871,43.36116724,-5.863401892,0,84,0,flat,7
25163,41.40292875,2.160135813,0,84,0,flat,3
25219,41.35794129,2.078224255,0,84,0,flat,7
25439,42.57538542,-0.548472129,0,84,0,flat,5
25441,41.57599265,2.019869244,0,84,0,flat,5
25565,41.38654593,2.152275185,0,84,0,flat,3
25577,43.36429966,-5.858981751,0,84,0,flat,6
25894,40.34332947,-3.704756349,0,84,0,flat,4
26956,37.8906699,-4.770305666,0,84,0,premise,0
27139,37.41866946,-4.58892756,0,84,0,land,0
27341,37.40604256,-6.035196984,0,84,0,flat,5
27906,43.46667976,-3.797693162,0,84,0,flat,5
27941,40.57392149,-3.161147895,0,84,0,house,0
28631,41.50830257,2.110603463,0,84,0,flat,5
28681,41.44117997,2.182611913,0,84,0,flat,5
29176,38.86994099,-6.963785133,0,84,0,house,0
29451,39.8829681,4.260778728,0,84,0,flat,4
29690,40.35321507,-3.810107137,0,84,0,flat,6
135,41.41949429,2.14142414,0,85,0,flat,3
272,41.60983751,2.290224501,0,85,0,flat,9
291,41.37760753,2.12113314,0,85,0,house,0
604,41.54471547,2.42533055,0,85,0,flat,4
734,39.46298776,-3.609294891,0,85,0,premise,2
901,40.37886,-3.7533784,0,85,0,flat,6
1006,43.66969888,-7.609736551,0,85,0,flat,7
1372,40.22772894,-3.435840598,0,85,0,flat,3
1438,39.46298776,-3.609294891,0,85,0,premise,2
1440,39.46298776,-3.609294891,0,85,0,premise,2
1481,40.22772894,-3.435840598,0,85,0,flat,3
1485,39.6606515,-0.424652776,0,85,0,house,2
1536,38.10494889,-3.620474371,0,85,0,flat,4
1598,41.57379367,1.645958875,0,85,0,flat,4
1741,37.47262106,-4.44535415,0,85,0,house,2
1759,40.383612,-3.7029564,0,85,0,flat,4
1772,40.02892871,-3.605229402,0,85,0,flat,5
1854,41.57282909,2.013235827,0,85,0,flat,4
2051,41.42581136,2.159554291,0,85,0,flat,3
2057,41.48578925,2.034398415,0,85,0,flat,11
2095,41.22971903,1.745469073,0,85,0,flat,4
2343,41.52324356,1.957423248,0,85,0,house,2
2464,39.49409016,-0.368408599,0,85,0,flat,3
2570,41.36549289,2.100314677,0,85,0,flat,3
3006,40.39666276,-3.683088059,0,85,0,flat,7
3110,41.89980842,-1.419693253,0,85,0,land,2
3464,39.89012849,-5.538046041,0,85,0,flat,5
3826,40.65215521,-4.688347712,0,85,0,flat,5
4077,37.99135406,-1.142000223,0,85,0,flat,5
4118,28.63402111,-17.7679736,0,85,0,flat,4
